env_steps,policy_loss,value_loss,entropy,frontier_aux_loss,corner_aux_loss,marginal_aux_loss,territorial_aux_loss,total_loss
875520,-0.015540479056653567,30526566.583333332,2.917580838004748,0.024479590666790802,0.09459243047361572,0.621141874541839,0.07895549091820915,30526567.386962246
890880,-0.008621853921795264,183425716.66666666,2.940417612592379,0.029975765889200073,0.09809899687146147,0.46790904738008976,0.13065755212058625,183425717.3846862
906240,-0.015263462371270483,63388244.5,2.9488219569126763,0.047266316677754126,0.1208904708425204,0.19002350388715664,0.1416582822178801,63388244.984575115
921600,-0.013047679463246217,37746560.25,2.9539484679698944,0.06431510710778336,0.0924741333971421,0.18961892959972224,0.09554396740471323,37746560.67890445
936960,-0.0064276848861481994,37879810.166666664,2.966054677963257,0.06225141448279222,0.03010465685899059,0.20379428379237652,0.08554331461588542,37879810.54193265
952320,-0.01211402656432862,28742569.916666668,2.9824360062678656,0.06211844800661007,0.02157236235992362,0.24135873063157,0.07284228006998698,28742570.302444458
967680,-0.010744206743159642,18520493.53125,3.000767096877098,0.0539213385588179,0.007688946527196094,0.2722447415192922,0.0625,18520493.916860823
983040,-0.013094186836193936,53134658.916666664,3.0227066576480865,0.022055142403890688,0.09053450791786115,0.6161601319909096,0.07646437361836433,53134659.70878664
998400,-0.015766845749264274,199882175.33333334,3.043164943655332,0.03352731357639035,0.08657569127778213,0.4717250932008028,0.1305105263988177,199882176.0399051
1000020,-0.018501479505013425,96582134.66666667,3.0478076537450156,0.04515775851905346,0.08768192306160927,0.2648230195045471,0.1625605896115303,96582135.20838846
